Annual_Salary,Total_Deductions,Taxable_Income,Rent_Paid,Investment_80C,Medical_Insurance_80D,NPS_Contribution_80CCD,Home_Loan_Interest_24b,Donations_80G,Groceries,Utilities,Entertainment,Healthcare,label
1956182.0,122268.0,1783914.0,352660.0,84774.0,13861.0,22388.0,0.0,1245.0,71192.0,64503.0,40371.0,24032.0,0
500734.0,119266.0,331468.0,219088.0,54219.0,11350.0,29968.0,0.0,23729.0,62654.0,21706.0,43264.0,97838.0,0
1625811.0,238700.0,1337111.0,293666.0,73616.0,32021.0,25693.0,100000.0,7370.0,23079.0,71767.0,78824.0,53464.0,0
996387.0,104870.20723175601,841516.7927682439,84426.0,233471.207231756,1436.0,7853.0,0.0,8848.0,57888.0,41511.0,79957.0,53012.0,1
1426553.0,139639.0,1236914.0,363970.0,110986.0,10900.0,2410.0,0.0,15343.0,75763.0,60145.0,60209.0,86381.0,0
1644380.0,358691.0,1235689.0,180755.0,107524.0,2062.0,29709.0,200000.0,19396.0,103208.0,31224.0,58974.0,82823.0,0
2019135.0,275620.7820183033,1693514.2179816966,362239.0,196291.78201830332,44476.0,10304.0,100000.0,8333.0,58868.0,21706.0,56728.0,100120.0,1
1604565.0,212089.0,1342476.0,216535.0,67087.0,41198.0,3432.0,100000.0,372.0,86947.0,79513.0,51268.0,59423.0,0
2101667.0,170859.0,1880808.0,351400.0,4765.0,30063.0,30825.0,100000.0,5206.0,70663.0,96012.0,63384.0,35034.0,0
1398974.0,120705.0,1228269.0,350160.0,39178.0,14629.0,47685.0,0.0,19213.0,28920.0,24679.0,39340.0,63886.0,0
1812290.0,198596.0,1563694.0,1284765.7126168276,28884.0,22484.0,40437.0,100000.0,6791.0,33082.0,45582.0,86353.0,42871.0,1
1500500.0,291850.0,1158650.0,361854.0,12497.0,5515.0,49294.0,200000.0,24544.0,83150.0,41038.0,90372.0,34298.0,0
643373.0,234577.0,358796.0,250201.0,89049.0,1466.0,23110.0,100000.0,20952.0,66432.0,88258.0,74426.0,60676.0,0
1848021.0,183721.0,1614300.0,1697547.6631331816,42291.0,2462.0,31658.0,100000.0,7310.0,93074.0,58055.0,69797.0,86358.0,1
2322135.0,162905.0,2109230.0,114542.0,28927.0,20674.0,6221.0,100000.0,7083.0,44109.0,55292.0,85775.0,28106.0,0
1561157.0,332387.0,1178770.0,342731.0,109369.0,14719.0,1073.0,200000.0,7226.0,79891.0,59779.0,99521.0,77990.0,0
1186667.0,204682.0,931985.0,147990.0,118639.0,36343.0,30607.0,0.0,19093.0,48460.0,58502.0,49870.0,75904.0,0
1244193.0,56913.0,1137280.0,191032.0,10451.0,27526.0,1129.0,0.0,17807.0,59812.0,62624.0,61605.0,70957.0,0
2438540.0,341784.6183658139,2046755.381634186,173783.0,207565.61836581392,924.0,48146.0,100000.0,3770.0,30518.0,95058.0,27623.0,26832.0,1
1887331.0,51506.0,1785825.0,2139987.0136845163,33340.0,3744.0,11962.0,0.0,2460.0,48367.0,40019.0,84242.0,86153.0,1
2476696.0,386636.0,2040060.0,274387.0,95667.0,47224.0,32330.0,200000.0,11415.0,94297.0,72069.0,85336.0,93182.0,0
1329168.0,299530.2718115624,979637.7281884376,124014.0,250134.27181156242,22337.0,43254.0,100000.0,4460.0,81197.0,80909.0,66442.0,84375.0,1
2312584.0,1775228.4035819983,487355.5964180017,135841.0,75033.0,16940.0,34409.0,0.0,1631688.4035819983,76019.0,35057.0,87129.0,64888.0,1
1355154.0,213141.0,1092013.0,298512.0,77525.0,14506.0,3203.0,100000.0,17907.0,25912.0,51571.0,31196.0,48161.0,0
763476.0,270416.0,443060.0,323166.0,110107.0,20666.0,24327.0,100000.0,15316.0,20533.0,43013.0,67182.0,58939.0,0
1880035.0,213848.87986588693,1616186.1201341131,163555.0,205406.87986588693,30497.0,34159.0,0.0,364.0,24113.0,59303.0,56274.0,83735.0,1
2480154.0,68535.0,2361619.0,197886.0,12360.0,19190.0,35340.0,0.0,1645.0,78492.0,94991.0,66276.0,30054.0,0
1594682.0,335077.0,1209605.0,111852.0,85774.0,8848.0,20923.0,200000.0,19532.0,24736.0,41552.0,70904.0,27419.0,0
701207.0,259999.0,391208.0,395014.0,126083.0,5930.0,14873.0,100000.0,13113.0,93765.0,68593.0,39312.0,22905.0,0
1455146.0,103851.0,1301295.0,127153.0,46922.0,15966.0,17985.0,0.0,22978.0,66755.0,33905.0,59986.0,60378.0,0
2361275.0,1837553.7080939987,473721.2919060013,164761.0,3748.0,864.0,22813.0,100000.0,1697111.7080939987,67657.0,101125.0,52515.0,54090.0,1
891036.0,176415.0,664621.0,393295.0,114444.0,37419.0,240.0,0.0,24312.0,74350.0,71923.0,39622.0,58494.0,0
1598425.0,1718412.4024853245,0.0,353260.0,78077.0,10350.0,13851.0,200000.0,16218.0,57717.0,68212.0,25429.0,59403.0,1
1430117.0,410496.950507775,969620.049492225,269139.0,282811.950507775,47466.0,6772.0,200000.0,21966.0,48898.0,31183.0,97339.0,81266.0,1
919777.0,173680.0,696097.0,238763.0,99555.0,46418.0,23706.0,0.0,4001.0,68233.0,40253.0,98981.0,46681.0,0
560081.0,95215.0,414866.0,586628.3153933967,35903.0,32696.0,5801.0,0.0,20815.0,54000.0,64289.0,87377.0,82910.0,1
727025.0,370565.0,306460.0,370316.0,73193.0,49658.0,26619.0,200000.0,21095.0,27014.0,84669.0,65422.0,81844.0,0
1062143.0,59870.0,952273.0,306727.0,43764.0,2941.0,11970.0,0.0,1195.0,29154.0,30765.0,72849.0,42215.0,0
1574737.0,145309.0,1379428.0,120583.0,75945.0,40149.0,11110.0,0.0,18105.0,29279.0,21344.0,78912.0,74175.0,0
993586.0,278113.0,665473.0,82257.0,111497.0,24941.0,22559.0,100000.0,19116.0,92513.0,80155.0,30306.0,90601.0,0
1817616.0,168247.0,1599369.0,1861191.9642123173,11676.0,4873.0,49112.0,100000.0,2586.0,19120.0,93441.0,73125.0,50929.0,1
926338.0,296303.0,580035.0,126099.0,48008.0,7452.0,28229.0,200000.0,12614.0,31373.0,41396.0,39910.0,87235.0,0
2392825.0,40530.0,2302295.0,303461.0,14031.0,13029.0,495.0,0.0,12975.0,86816.0,66955.0,90546.0,95597.0,0
898716.0,27506.0,821210.0,319141.0,2093.0,717.0,17174.0,0.0,7522.0,74647.0,73250.0,51041.0,95598.0,0
1999601.0,197145.0,1752456.0,322247.0,8024.0,45947.0,32335.0,100000.0,10839.0,33335.0,67110.0,97842.0,58470.0,0
2128096.0,354817.0,1723279.0,336638.0,126649.0,1094.0,7037.0,200000.0,20037.0,52029.0,54810.0,58213.0,70910.0,0
1931191.0,308087.0,1573104.0,283199.0,141871.0,11984.0,48476.0,100000.0,5756.0,29116.0,47331.0,70615.0,96109.0,0
1663455.0,183638.0,1429817.0,341716.0,136213.0,31417.0,6869.0,0.0,9139.0,98563.0,34593.0,73372.0,83885.0,0
1766853.0,91483.0,1625370.0,95434.0,27518.0,33045.0,8307.0,0.0,22613.0,46627.0,47302.0,63015.0,82256.0,0
1250538.0,361135.0,839403.0,192492.0,124591.0,32088.0,882.0,200000.0,3574.0,55662.0,59407.0,55759.0,57588.0,0
1347609.0,1057906.318044886,239702.681955114,212161.0,125355.0,44172.0,23464.0,0.0,856166.3180448861,86375.0,90970.0,24736.0,86366.0,1
431585.0,154444.0,227141.0,369750.0,120951.0,11618.0,15792.0,0.0,6083.0,28836.0,97235.0,25489.0,64564.0,0
2361977.0,47241.0,2264736.0,216039.0,20389.0,11410.0,534.0,0.0,14908.0,95088.0,96866.0,46360.0,53902.0,0
617285.0,337298.0,229987.0,333317.0,79414.0,22195.0,25739.0,200000.0,9950.0,68697.0,67492.0,22916.0,60043.0,0
436321.0,94388.0,291933.0,102601.0,25954.0,24604.0,22884.0,0.0,20946.0,75596.0,29585.0,91394.0,47833.0,0
884410.0,135183.0,699227.0,372575.0,109373.0,10310.0,4654.0,0.0,10846.0,99016.0,91262.0,95276.0,79785.0,0
862785.0,164327.0,648458.0,130081.0,110529.0,22057.0,15732.0,0.0,16009.0,35536.0,66189.0,73621.0,83446.0,0
926338.0,737044.0079325676,139293.99206743238,126099.0,48008.0,7452.0,28229.0,200000.0,440741.0079325676,31373.0,41396.0,39910.0,87235.0,1
1723062.0,210171.0,1462891.0,337324.0,143927.0,16848.0,41932.0,0.0,7464.0,37487.0,84021.0,91812.0,73622.0,0
2453490.0,137338.0,2266152.0,228510.0,54935.0,40975.0,41311.0,0.0,117.0,41566.0,43514.0,23685.0,23122.0,0
1243804.0,278267.0,915537.0,201534.0,14026.0,41612.0,5269.0,200000.0,17360.0,40925.0,48685.0,78198.0,40318.0,0
1292964.0,184277.0,1058687.0,1324792.3486692978,90880.0,45098.0,29245.0,0.0,19054.0,63464.0,26057.0,45540.0,38434.0,1
1696516.0,342463.0,1304053.0,1474998.2037509324,90453.0,14011.0,29809.0,200000.0,8190.0,66626.0,94233.0,70122.0,95454.0,1
1523994.0,198786.0,1275208.0,257164.0,106609.0,34754.0,42511.0,0.0,14912.0,49008.0,44804.0,40878.0,58636.0,0
1121001.0,197713.0,873288.0,396480.0,146902.0,13007.0,19572.0,0.0,18232.0,70769.0,37789.0,97608.0,34443.0,0
1243804.0,278267.0,915537.0,1103368.6049630137,14026.0,41612.0,5269.0,200000.0,17360.0,40925.0,48685.0,78198.0,40318.0,1
2027781.0,1556228.5644029402,421552.4355970598,196219.0,118490.0,9417.0,27223.0,200000.0,1196962.5644029402,82061.0,79552.0,71716.0,36803.0,1
1264909.0,294962.0,919947.0,1275223.6814210326,127426.0,46830.0,18981.0,100000.0,1725.0,99446.0,67902.0,67243.0,95948.0,1
689102.0,149795.0,489307.0,320853.0,75485.0,7354.0,47553.0,0.0,19403.0,28868.0,75653.0,57676.0,77553.0,0
884090.0,938050.3767663122,0.0,94743.0,95989.0,40722.0,24700.0,0.0,20913.0,76176.0,48102.0,85715.0,52430.0,1
1286040.0,307944.0,928096.0,228930.0,84514.0,3121.0,17796.0,200000.0,2513.0,41997.0,42741.0,30965.0,82033.0,0
1056884.0,212364.0,794520.0,284923.0,15810.0,32535.0,48474.0,100000.0,15545.0,33561.0,98686.0,51836.0,82101.0,0
794274.0,222936.0,521338.0,369220.0,64093.0,45825.0,5680.0,100000.0,7338.0,26822.0,58459.0,33303.0,48696.0,0
1695160.0,258687.0,1386473.0,260005.0,6859.0,5060.0,31601.0,200000.0,15167.0,58036.0,79036.0,94088.0,97547.0,0
700709.0,120259.0,530450.0,158279.0,85947.0,18443.0,15859.0,0.0,10.0,72065.0,82023.0,46590.0,78358.0,0
2498214.0,112634.0,2335580.0,135426.0,62021.0,9968.0,17010.0,0.0,23635.0,68604.0,84289.0,99912.0,26018.0,0
2066471.0,148268.0,1868203.0,310893.0,110253.0,4922.0,31186.0,0.0,1907.0,65307.0,21715.0,87647.0,44769.0,0
552999.0,155577.1543422993,347421.8456577007,188048.0,199688.1543422993,39164.0,14141.0,0.0,23147.0,65677.0,55383.0,57475.0,25591.0,1
1035605.0,281815.0,703790.0,353349.0,33872.0,18412.0,22837.0,200000.0,6694.0,51722.0,25946.0,72316.0,20169.0,0
1394653.0,164099.0,1180554.0,296823.0,103591.0,24042.0,29320.0,0.0,7146.0,24072.0,85918.0,91088.0,63541.0,0
1995476.0,393149.0,1552327.0,278784.0,98239.0,29831.0,49623.0,200000.0,15456.0,35011.0,50690.0,50623.0,54446.0,0
908153.0,156213.0,701940.0,270706.0,125555.0,1987.0,12755.0,0.0,15916.0,62601.0,56685.0,95328.0,57074.0,0
434701.0,287059.0,97642.0,233385.0,37019.0,30005.0,15424.0,200000.0,4611.0,63623.0,48686.0,27057.0,79448.0,0
1056702.0,217200.0,789502.0,178696.0,147595.0,28807.0,39255.0,0.0,1543.0,81446.0,37101.0,75646.0,86739.0,0
2463499.0,157245.0,2256254.0,1893701.4491200978,86598.0,10553.0,46158.0,0.0,13936.0,69669.0,51171.0,96710.0,70396.0,1
1686836.0,253283.35371609236,1383552.6462839076,95372.0,201009.35371609236,44348.0,48128.0,0.0,4112.0,42877.0,91635.0,86991.0,72744.0,1
1238761.0,138723.0,1050038.0,391822.0,60272.0,31980.0,24648.0,0.0,21823.0,31705.0,58897.0,35251.0,84369.0,0
918349.0,90665.0,777684.0,282440.0,46830.0,30573.0,3174.0,0.0,10088.0,100769.0,95492.0,53891.0,68657.0,0
1502127.0,1534320.2257488773,0.0,231385.0,113776.0,44439.0,10358.0,100000.0,9697.0,68229.0,38562.0,24861.0,45409.0,1
2047608.0,116244.0,1881364.0,359652.0,31085.0,21924.0,45972.0,0.0,17263.0,89670.0,88917.0,29709.0,69861.0,0
1976590.0,2201194.6246728576,0.0,235604.0,13255.0,36133.0,12479.0,0.0,6391.0,82379.0,57574.0,20475.0,79359.0,1
459182.0,190291.0,218891.0,309206.0,6511.0,26299.0,39691.0,100000.0,17790.0,92128.0,98835.0,76324.0,30703.0,0
2364956.0,343030.0,1971926.0,279919.0,149329.0,46142.0,28350.0,100000.0,19209.0,72156.0,45469.0,81363.0,88495.0,0
1008746.0,117126.0,841620.0,306416.0,31707.0,15790.0,49839.0,0.0,19790.0,79707.0,50237.0,30026.0,53212.0,0
2095041.0,359845.0,1685196.0,113866.0,67391.0,40863.0,48940.0,200000.0,2651.0,25094.0,40172.0,73422.0,49839.0,0
2346504.0,292526.0,2003978.0,248509.0,57620.0,18293.0,463.0,200000.0,16150.0,92878.0,77734.0,82729.0,98997.0,0
1396530.0,236254.0,1110276.0,347554.0,132206.0,39169.0,44130.0,0.0,20749.0,57992.0,98858.0,79293.0,88080.0,0
491865.0,218211.0,223654.0,468828.4859082913,69087.0,29432.0,14745.0,100000.0,4947.0,62143.0,42658.0,52307.0,71869.0,1
522744.0,194306.0,278438.0,273226.0,19996.0,21153.0,37052.0,100000.0,16105.0,75363.0,53996.0,61616.0,86059.0,0
2191822.0,89573.0,2052249.0,152516.0,35531.0,18279.0,14678.0,0.0,21085.0,61423.0,41190.0,85820.0,78003.0,0
1488075.0,330755.0,1107320.0,191715.0,65149.0,30133.0,16667.0,200000.0,18806.0,79055.0,28551.0,54416.0,66823.0,0
2083541.0,417653.06785568333,1615887.9321443166,307135.0,292394.06785568333,26025.0,29878.0,100000.0,12128.0,93777.0,45601.0,28470.0,69216.0,1
1532658.0,161530.0,1321128.0,122727.0,128216.0,16309.0,6568.0,0.0,10437.0,63598.0,82043.0,32720.0,79891.0,0
2132682.0,214259.0,1868423.0,185400.0,144866.0,45487.0,13900.0,0.0,10006.0,75681.0,38031.0,51231.0,33296.0,0
1743276.0,157535.61046896718,1535740.3895310329,225051.0,257336.61046896718,4675.0,22614.0,0.0,3218.0,68266.0,33476.0,98434.0,57219.0,1
1485244.0,1173495.3601352025,261748.63986479747,379855.0,134345.0,21031.0,17696.0,100000.0,887576.3601352025,35080.0,92455.0,99262.0,85268.0,1
2302787.0,240407.0,2012380.0,175028.0,94876.0,33576.0,8334.0,100000.0,3621.0,88038.0,62731.0,82246.0,28955.0,0
1315015.0,257289.0,1007726.0,128456.0,84811.0,28835.0,24326.0,100000.0,19317.0,91751.0,68821.0,86167.0,68358.0,0
2115630.0,180384.0,1885246.0,91093.0,116506.0,33816.0,22616.0,0.0,7446.0,32982.0,23333.0,78157.0,78648.0,0
1103662.0,163639.0,890023.0,263852.0,10103.0,31422.0,20711.0,100000.0,1403.0,37700.0,59714.0,61016.0,42794.0,0
1759490.0,1361235.0852882892,348254.91471171076,275161.0,85178.0,20855.0,33798.0,100000.0,1106658.0852882892,25319.0,51179.0,80259.0,38139.0,1
588456.0,46324.0,492132.0,208379.0,1700.0,31308.0,11516.0,0.0,1800.0,93547.0,62824.0,72413.0,97133.0,0
1586293.0,248879.0,1287414.0,88210.0,82409.0,21054.0,36561.0,100000.0,8855.0,25006.0,25748.0,94764.0,65213.0,0
1924350.0,1692045.721854856,182304.278145144,147843.0,133682.0,41637.0,17750.0,0.0,22937.0,47934.0,99409.0,90355.0,30351.0,1
1445482.0,269992.0,1125490.0,330736.0,21869.0,25359.0,5074.0,200000.0,17690.0,88907.0,34247.0,87510.0,38778.0,0
1708507.0,144015.0,1514492.0,360343.0,130956.0,6719.0,3720.0,0.0,2620.0,37034.0,36271.0,61372.0,40124.0,0
1367344.0,148021.0,1169323.0,1386014.2897407208,86346.0,25006.0,20863.0,0.0,15806.0,85085.0,95686.0,21484.0,42912.0,1
628071.0,297756.71993556514,280314.28006443486,200906.0,269505.71993556514,37770.0,23308.0,0.0,16627.0,94635.0,44147.0,99476.0,27200.0,1
797710.0,492920.2996935158,254789.70030648424,262170.0,287835.2996935158,3981.0,16678.0,200000.0,14408.0,33014.0,52240.0,89972.0,80705.0,1
2475406.0,167275.19130031898,2258130.808699681,186611.0,240685.19130031898,35081.0,6665.0,0.0,19203.0,85842.0,19865.0,73710.0,60831.0,1
1253088.0,1239280.3857598417,0.0,217888.0,135189.0,40031.0,46216.0,200000.0,795522.3857598417,76811.0,80744.0,21053.0,98556.0,1
534055.0,261625.0,222430.0,399313.0,55480.0,48287.0,45212.0,100000.0,12646.0,81073.0,88774.0,97478.0,45805.0,0
2230815.0,344551.0,1836264.0,282193.0,72567.0,17883.0,49589.0,200000.0,4512.0,99654.0,47980.0,92588.0,26274.0,0
2400896.0,263393.0,2087503.0,149286.0,99003.0,23576.0,38328.0,100000.0,2486.0,101349.0,28330.0,99234.0,20502.0,0
2442999.0,147223.0,2245776.0,223217.0,110130.0,13990.0,13327.0,0.0,9776.0,39530.0,26849.0,83233.0,44204.0,0
1780346.0,213731.0,1516615.0,311312.0,123130.0,39404.0,28132.0,0.0,23065.0,48810.0,81996.0,55881.0,46996.0,0
988365.0,230065.0,708300.0,163276.0,97088.0,14407.0,17551.0,100000.0,1019.0,71644.0,64885.0,61363.0,91309.0,0
1243523.0,142468.0,1051055.0,338635.0,104601.0,9175.0,18610.0,0.0,10082.0,81412.0,95987.0,58627.0,73558.0,0
878446.0,775842.9328582163,52603.06714178366,293981.0,10751.0,28310.0,44414.0,200000.0,487529.9328582163,80742.0,97826.0,69581.0,54873.0,1
1444257.0,80694.0,1313563.0,357593.0,13233.0,44116.0,7489.0,0.0,15856.0,95451.0,57338.0,39581.0,29276.0,0
653490.0,142771.0,460719.0,231426.0,38402.0,30209.0,49646.0,0.0,24514.0,80980.0,19156.0,71375.0,62374.0,0
2049189.0,302672.0,1696517.0,89885.0,29084.0,44301.0,21598.0,200000.0,7689.0,24109.0,92066.0,64258.0,47292.0,0
1195543.0,167618.0,977925.0,224302.0,99303.0,18019.0,28967.0,0.0,21329.0,70567.0,75023.0,72299.0,68312.0,0
890042.0,151765.0,688277.0,202115.0,81159.0,20245.0,46040.0,0.0,4321.0,72808.0,75441.0,79838.0,96116.0,0
434911.0,372327.14861818997,12583.851381810033,309010.0,97493.0,23324.0,13386.0,200000.0,17357.0,85267.0,85946.0,69225.0,32644.0,1
1535564.0,159939.0,1325625.0,221958.0,80764.0,40222.0,19989.0,0.0,18964.0,64476.0,84846.0,37934.0,47899.0,0
2426395.0,385344.61263699865,1991050.3873630012,109336.0,226599.61263699867,45512.0,22634.0,200000.0,5899.0,91023.0,44207.0,70942.0,84601.0,1
1109662.0,806098.8519196761,253563.14808032394,139766.0,25525.0,12853.0,29491.0,100000.0,629577.8519196761,69680.0,33241.0,53211.0,79227.0,1
1730228.0,85161.0,1595067.0,356266.0,9221.0,40388.0,20659.0,0.0,14893.0,82156.0,91226.0,21425.0,24603.0,0
698090.0,686515.1321691002,0.0,337125.0,16279.0,7933.0,13647.0,0.0,10524.0,59495.0,87336.0,52322.0,31645.0,1
1878236.0,291517.0,1536719.0,2065937.9004157125,22439.0,5696.0,47682.0,200000.0,15700.0,90623.0,91502.0,60111.0,37036.0,1
938884.0,195097.0,693787.0,82282.0,128128.0,16428.0,44066.0,0.0,6475.0,34043.0,18433.0,79900.0,24179.0,0
2368797.0,200723.0,2118074.0,391478.0,136355.0,30595.0,14605.0,0.0,19168.0,91684.0,72297.0,36834.0,84982.0,0
2394849.0,189527.0,2155322.0,300931.0,8640.0,26627.0,41505.0,100000.0,12755.0,42675.0,71546.0,86480.0,26396.0,0
1598097.0,253109.0,1294988.0,161554.0,100297.0,4686.0,26928.0,100000.0,21198.0,65375.0,55461.0,29887.0,100330.0,0
747697.0,185456.0,512241.0,311324.0,136093.0,30771.0,10754.0,0.0,7838.0,30972.0,27363.0,72835.0,82339.0,0
1474961.0,256796.0,1168165.0,339994.0,102412.0,33709.0,8997.0,100000.0,11678.0,73632.0,30344.0,70064.0,79298.0,0
1329168.0,199396.0,1079772.0,124014.0,29345.0,22337.0,43254.0,100000.0,4460.0,81197.0,80909.0,66442.0,84375.0,0
2268670.0,283327.0,1935343.0,311440.0,140558.0,31728.0,1364.0,100000.0,9677.0,89521.0,47983.0,86810.0,31740.0,0
613567.0,662580.482788344,0.0,112430.0,99214.0,12177.0,38799.0,100000.0,24356.0,69721.0,43051.0,50781.0,65770.0,1
1496413.0,1625348.2116199082,0.0,134040.0,115945.0,1893.0,35333.0,200000.0,20194.0,41888.0,67249.0,88394.0,66794.0,1
2101165.0,150208.0,1900957.0,364334.0,81471.0,14541.0,41785.0,0.0,12411.0,78601.0,58061.0,62924.0,50401.0,0
2019061.0,381070.0,1587991.0,205149.0,111541.0,49877.0,7987.0,200000.0,11665.0,27419.0,26767.0,66488.0,71789.0,0
1526825.0,335315.0,1141510.0,223521.0,79818.0,4042.0,35525.0,200000.0,15930.0,77017.0,35381.0,81335.0,62123.0,0
2055743.0,250322.0,1755421.0,223252.0,89132.0,20746.0,26502.0,100000.0,13942.0,45620.0,102369.0,38778.0,40316.0,0
1865291.0,97451.0,1717840.0,276416.0,69504.0,9316.0,11397.0,0.0,7234.0,62158.0,30167.0,97859.0,52711.0,0
2232684.0,228090.0,1954594.0,134189.0,102476.0,16709.0,4368.0,100000.0,4537.0,76311.0,68360.0,57153.0,78879.0,0
1559771.0,80846.0,1428925.0,160257.0,10014.0,42571.0,25274.0,0.0,2987.0,72387.0,52208.0,85069.0,99904.0,0
958924.0,808465.3515439249,100458.64845607511,384006.0,44516.0,46435.0,34886.0,0.0,19642.0,72064.0,36766.0,26454.0,100133.0,1
2205808.0,246161.0,1909647.0,378225.0,105750.0,6089.0,19097.0,100000.0,15225.0,61945.0,25522.0,48480.0,30813.0,0
745266.0,318866.0,376400.0,394286.0,126155.0,41989.0,37244.0,100000.0,13478.0,43049.0,51138.0,38958.0,41526.0,0
1047296.0,147134.0,850162.0,355011.0,52265.0,39516.0,39041.0,0.0,16312.0,38201.0,23166.0,35206.0,85663.0,0
2240634.0,294724.0,1895910.0,246277.0,135601.0,4875.0,38106.0,100000.0,16142.0,48343.0,62314.0,50463.0,47550.0,0
1670464.0,342391.0,1278073.0,118635.0,101158.0,27540.0,13329.0,200000.0,364.0,85556.0,67404.0,44569.0,58162.0,0
870452.0,281776.0,538676.0,317199.0,145406.0,14389.0,6464.0,100000.0,15517.0,90795.0,19257.0,40118.0,92563.0,0
2252610.0,193974.0,2008636.0,395031.0,128585.0,40708.0,9599.0,0.0,15082.0,31803.0,60572.0,32157.0,71715.0,0
1215131.0,293411.0,871720.0,142987.0,95102.0,39613.0,39439.0,100000.0,19257.0,73583.0,47198.0,31447.0,47980.0,0
1243523.0,1417881.6769393438,0.0,338635.0,104601.0,9175.0,18610.0,0.0,10082.0,81412.0,95987.0,58627.0,73558.0,1
412115.0,281709.0,80406.0,134110.0,36639.0,15882.0,17864.0,200000.0,11324.0,50306.0,25334.0,22706.0,93724.0,0
1189352.0,163803.0,975549.0,328552.0,32954.0,8921.0,8055.0,100000.0,13873.0,41741.0,45221.0,37139.0,50392.0,0
727304.0,369691.0,307613.0,223016.0,117603.0,33377.0,4631.0,200000.0,14080.0,35548.0,35892.0,97296.0,69237.0,0
1009996.0,857252.9629727002,102743.03702729975,146914.0,5750.0,8792.0,10313.0,0.0,24098.0,58350.0,97840.0,64311.0,84133.0,1
1907630.0,130624.0,1727006.0,269699.0,58160.0,41183.0,24813.0,0.0,6468.0,89876.0,70767.0,26650.0,66083.0,0
2076273.0,415173.9764140454,1611099.0235859547,296204.0,226640.97641404538,35892.0,19506.0,200000.0,6217.0,55554.0,69867.0,49495.0,60223.0,1
546470.0,134266.0,362204.0,235344.0,34485.0,49056.0,32559.0,0.0,18166.0,26952.0,30974.0,82362.0,25708.0,0
2429454.0,250665.0,2128789.0,350914.0,82289.0,26536.0,17118.0,100000.0,24722.0,91625.0,80357.0,48545.0,99348.0,0
2165982.0,2476668.6559061985,0.0,203106.0,83014.0,28931.0,16075.0,200000.0,20195.0,32580.0,83123.0,69839.0,90280.0,1
1716870.0,134473.0,1532397.0,185848.0,67173.0,23862.0,22706.0,0.0,20732.0,45076.0,22938.0,82043.0,40794.0,0
1487341.0,237373.0,1199968.0,176111.0,66668.0,25901.0,28091.0,100000.0,16713.0,67960.0,40651.0,49112.0,45053.0,0
946237.0,138832.0,757405.0,154071.0,7812.0,25464.0,1079.0,100000.0,4477.0,32522.0,55026.0,21282.0,23937.0,0
1974623.0,115315.0,1809308.0,84648.0,58671.0,16459.0,31670.0,0.0,8515.0,72123.0,47038.0,24870.0,54536.0,0
1865291.0,1800059.214008829,15231.78599117091,276416.0,69504.0,9316.0,11397.0,0.0,7234.0,62158.0,30167.0,97859.0,52711.0,1
2016449.0,233134.0,1733315.0,353452.0,81972.0,16122.0,18100.0,100000.0,16940.0,68890.0,50357.0,46237.0,68162.0,0
925134.0,766392.294063759,108741.70593624096,238588.0,56408.0,37952.0,1627.0,100000.0,548631.294063759,51299.0,93394.0,62279.0,67638.0,1
1507955.0,38684.0,1419271.0,392229.0,22625.0,12734.0,515.0,0.0,2810.0,45287.0,26153.0,86951.0,71566.0,0
1056951.0,211287.0,795664.0,91390.0,147175.0,44940.0,6080.0,0.0,13092.0,67751.0,39040.0,25005.0,79625.0,0
727359.0,357505.0,319854.0,360277.0,84995.0,20671.0,48664.0,200000.0,3175.0,97559.0,51669.0,27265.0,42505.0,0
2399652.0,1717704.990265396,631947.009734604,245696.0,2187.0,34578.0,49530.0,0.0,1613251.990265396,83439.0,91790.0,90567.0,43717.0,1
1051406.0,93437.0,907969.0,142261.0,15735.0,33040.0,20906.0,0.0,23756.0,38689.0,39201.0,95835.0,32982.0,0
525991.0,141880.0,334111.0,243864.0,108036.0,13666.0,12746.0,0.0,7432.0,25198.0,83216.0,89648.0,78622.0,0
884090.0,182324.0,651766.0,94743.0,95989.0,40722.0,24700.0,0.0,20913.0,76176.0,48102.0,85715.0,52430.0,0
2296220.0,78197.0,2168023.0,173344.0,31027.0,25785.0,7067.0,0.0,14318.0,97500.0,64330.0,52435.0,87307.0,0
428625.0,363213.1520638617,15411.847936138278,208389.0,13682.0,9627.0,11819.0,100000.0,11036.0,28130.0,69498.0,45105.0,46409.0,1
1953731.0,344174.0,1559557.0,310823.0,123489.0,46806.0,49036.0,100000.0,24843.0,45505.0,47776.0,54222.0,85180.0,0
1934026.0,43298.0,1840728.0,222055.0,19991.0,4298.0,3340.0,0.0,15669.0,81897.0,85421.0,33533.0,78004.0,0
1417289.0,68196.0,1299093.0,214393.0,20025.0,25095.0,15881.0,0.0,7195.0,46608.0,79329.0,40937.0,40289.0,0
476898.0,202350.0,224548.0,170102.0,135958.0,43403.0,7465.0,0.0,15524.0,34105.0,28365.0,69268.0,33172.0,0
2249396.0,284466.0,1914930.0,262650.0,93526.0,37707.0,38196.0,100000.0,15037.0,42099.0,54377.0,25180.0,66754.0,0
2080963.0,259244.0,1771719.0,375138.0,174.0,13269.0,22092.0,200000.0,23709.0,70852.0,97619.0,33020.0,90741.0,0
747739.0,85740.0,611999.0,367139.0,7352.0,38892.0,28129.0,0.0,11367.0,85102.0,75505.0,28903.0,94854.0,0
